"race_group","stationid","station_avg_st","station_avg_bt","station_catch"
"Rex sole","22-18",5.1,4.5,5.824
"Rex sole","22-19",5.85,5.05,38.55
"Rex sole","22-22",6.1,6,0.404
"Rex sole","220-101",10.2333333333333,4,2.338
"Rex sole","220-104",10.55,5.65,12.87
"Rex sole","220-105",11.05,6.4,21.366
"Rex sole","220-106",12.3,6.8,17.246
"Rex sole","220-111",8.5,5.9,5.02
"Rex sole","220-122",10.6,7.1,53.87
"Rex sole","220-124",9.1,6.4,98.97
"Rex sole","220-132",9.8,5,30.22
"Rex sole","220-135",8.3,7.5,0.47
"Rex sole","220-143",9.4,6.3,28.68
"Rex sole","220-145",9.4,5.46666666666667,71.73
"Rex sole","220-146",9.8,5.25,4.59
"Rex sole","220-152",8.7,6.7,0.12
"Rex sole","220-165",10.8,9,33.92
"Rex sole","220-166",13,8.3,1.361
"Rex sole","221-105",11.45,5.25,50.67
"Rex sole","221-106",10.025,5.65,42.77
"Rex sole","221-111",9.5,6.05,2.044
"Rex sole","221-122",10.05,6.65,33.885
"Rex sole","221-123",8.7,5.75,51.052
"Rex sole","221-124",9.7,5.2,33.3
"Rex sole","221-132",9,6.2,2.98
"Rex sole","221-133",9.6,5.1,3.65
"Rex sole","221-135",9.85,7.35,28.69
"Rex sole","221-144",10.3,4.7,29.338
"Rex sole","221-145",9.4,5.3,4.06
"Rex sole","221-147",9.9,5.3,5.52
"Rex sole","221-148",9.4,5.6,3.28
"Rex sole","221-167",9.3,6.7,0.212
"Rex sole","222-106",13.1,4.2,0.84
"Rex sole","222-107",11.2333333333333,4.96666666666667,146.478
"Rex sole","222-109",12.65,6.2,2.002
"Rex sole","222-122",9.93333333333333,5.73333333333333,43
"Rex sole","222-123",10.3,6.86666666666667,92.549
"Rex sole","222-131",8.2,5.9,0.056
"Rex sole","222-133",7.8,5.2,0.782
"Rex sole","222-142",9.6,4.8,71.38
"Rex sole","222-147",11,6.3,4.896
"Rex sole","222-148",12.8,5.5,11.113
"Rex sole","223-108",11,4.66666666666667,90.052
"Rex sole","223-109",10.5,5.8,1.554
"Rex sole","223-110",9.6,5.6,0.386
"Rex sole","223-111",9.9,5.5,0.33
"Rex sole","223-112",9.76666666666667,5.93333333333333,11.176
"Rex sole","223-113",11.25,6.6,7.83
"Rex sole","223-121",12.3,6.6,41.05
"Rex sole","223-122",9.25,5.95,44.88
"Rex sole","223-134",10.4,6.8,38.96
"Rex sole","223-135",10.1,6.6,37.302
"Rex sole","223-141",11.1,6,64.864
"Rex sole","223-142",11.25,5.95,64.749
"Rex sole","223-150",10.975,5.85,10.332
"Rex sole","223-151",11,7.3,0.262
"Rex sole","224-109",12.4,6,25.32
"Rex sole","224-110",10.8,5.5,23.01
"Rex sole","224-111",12.2,4.3,19.4
"Rex sole","224-114",10.9,6.3,0.272
"Rex sole","224-119",11.6,6.9,1.542
"Rex sole","224-120",11.5,6.9,104.38
"Rex sole","224-121",9.3,5.85,67.845
"Rex sole","224-122",9.45,5.75,143.44
"Rex sole","224-134",8.3,5.7,6.702
"Rex sole","224-135",9.65,6.1,74.56
"Rex sole","224-142",10.3,5.9,27.4
"Rex sole","224-143",10.8,6.5,25.27
"Rex sole","224-144",9.2,5.05,70.125
"Rex sole","224-147",11.9,5.5,13.12
"Rex sole","224-148",8.6,5.4,1.508
"Rex sole","224-166",11.3,7.9,12.4
"Rex sole","225-110",10.05,4.25,2.226
"Rex sole","225-111",10.85,4.55,3.71
"Rex sole","225-112",10.45,4.7,75.46
"Rex sole","225-113",12.1,6,12.02
"Rex sole","225-116",9.3,5.9,1.392
"Rex sole","225-118",11.5,6.05,97.068
"Rex sole","225-119",10.95,5.55,72.59
"Rex sole","225-120",10.5,5.85,119.119
"Rex sole","225-133",9.4,6.3,2.4
"Rex sole","225-134",10.35,6.3,50.612
"Rex sole","225-136",8.7,5.6,47.68
"Rex sole","225-138",11.1333333333333,6.76666666666667,38.13
"Rex sole","225-144",11.5,4.8,28.868
"Rex sole","225-145",8.4,5.3,6.114
"Rex sole","225-146",12.8,6.3,7.06
"Rex sole","225-148",9.7,5.3,4.16
"Rex sole","225-151",10.9,4.7,3.24
"Rex sole","225-152",10.45,5.65,6.462
"Rex sole","225-166",10.6,5.7,0.928
"Rex sole","226-111",12.3,3.9,1.42
"Rex sole","226-112",9.3,4.4,21.49
"Rex sole","226-113",10.5,5.15,3.021
"Rex sole","226-115",11.35,5.9,135.86
"Rex sole","226-120",11.2,5.9,190.24
"Rex sole","226-121",11.7,7.2,1.77
"Rex sole","226-134",8.4,5.7,13.26
"Rex sole","226-135",10.95,5.6,112.14
"Rex sole","226-138",9.96666666666667,6.3,96.99
"Rex sole","226-142",11.4,6.46666666666667,6.564
"Rex sole","226-147",9.3,5.7,1.6
"Rex sole","226-148",11.55,5.45,12.86
"Rex sole","226-151",9.1,5.5,0.272
"Rex sole","226-167",11.7,8,0.292
"Rex sole","227-114",11,5.1,131.23
"Rex sole","227-115",10.95,5.5,90.11
"Rex sole","227-116",8.5,5.4,58.1
"Rex sole","227-117",11.25,6,46.57
"Rex sole","227-119",10.5,7,0.567
"Rex sole","227-121",9.6,6.9,2
"Rex sole","227-134",11.3,6.16666666666667,139.279
"Rex sole","227-136",11.05,6.2,81.52
"Rex sole","227-137",10.6333333333333,5.8,84.02
"Rex sole","227-138",10.25,6,7.01
"Rex sole","227-141",9.9,5.5,0.564
"Rex sole","227-143",12.75,5.95,13.143
"Rex sole","227-145",13.9,5.6,42.184
"Rex sole","227-146",11.35,6.4,22.03
"Rex sole","227-149",14.1,5.9,6.32
"Rex sole","227-150",10.7,4.8,1.416
"Rex sole","227-152",13.2,5.4,5.67
"Rex sole","227-167",11.1,7.8,0.246
"Rex sole","228-113",10.6,4.46666666666667,74.89
"Rex sole","228-114",8.8,5.2,32.2
"Rex sole","228-116",11.8333333333333,6.43333333333333,36.12
"Rex sole","228-119",9.3,5.8,0.442
"Rex sole","228-120",9.5,6.2,0.378
"Rex sole","228-121",11.9,6.6,0.76
"Rex sole","228-133",10.7,6.8,1.29
"Rex sole","228-134",10.1,5.75,14.81
"Rex sole","228-135",9.7,6.1,35.4
"Rex sole","228-136",11.8,6.6,29.284
"Rex sole","228-137",10.8,6.6,5.2
"Rex sole","228-138",8.8,5.8,3.2
"Rex sole","228-141",9.4,5.4,5.75
"Rex sole","228-145",13.1,5.6,25.653
"Rex sole","228-146",10.2,5.45,10.708
"Rex sole","228-148",14.7,5.8,4.42
"Rex sole","228-153",12.6,6.5,1.1
"Rex sole","228-156",11.8,5.9,1.91
"Rex sole","228-160",11.4333333333333,5.5,59.186
"Rex sole","228-169",9.7,5.1,0.076
"Rex sole","229-113",11.1,4.33333333333333,14.88
"Rex sole","229-115",10.8,6.6,0.21
"Rex sole","229-116",11.8,5.3,2.09
"Rex sole","229-117",11.6,7.3,0.512
"Rex sole","229-119",10.7,6.5,0.638
"Rex sole","229-133",8.6,5.9,0.71
"Rex sole","229-137",10,6,17.734
"Rex sole","229-139",8.9,5.8,11.02
"Rex sole","229-144",11.2,5.3,26.64
"Rex sole","229-145",10.3,5.3,6.32
"Rex sole","229-146",13.4,5.4,7.711
"Rex sole","229-147",15,5.8,1.47
"Rex sole","229-149",9.1,5.6,4.78
"Rex sole","229-152",12.35,6.15,11.385
"Rex sole","229-154",14.2,5.8,12.247
"Rex sole","229-156",10.3,6.2,1.42
"Rex sole","229-159",12.9,5.8,23.839
"Rex sole","229-169",12.5,6.7,0.48
"Rex sole","23-15",5.7,4,4.4
"Rex sole","23-16",5.2,4.7,19.6
"Rex sole","23-17",6,5.1,1.126
"Rex sole","23-18",6.6,5.1,3.85
"Rex sole","23-19",3.2,3.2,0.156
"Rex sole","23-20",6,5.3,1.114
"Rex sole","230-116",11.2,5.1,2.672
"Rex sole","230-117",11.5,6.7,4.26
"Rex sole","230-118",10.1,6.05,0.48
"Rex sole","230-134",10.3,5,13.138
"Rex sole","230-136",9.05,5.65,201.914
"Rex sole","230-145",11.3,5.55,20.793
"Rex sole","230-149",14.4,5.8,3.629
"Rex sole","230-150",12.25,5.55,8.211
"Rex sole","230-152",9.8,5.3,13.986
"Rex sole","230-153",11.55,5.3,14.05
"Rex sole","230-156",10,5.5,7.7
"Rex sole","231-117",12.6,6.8,0.32
"Rex sole","231-118",11.6,6.1,2.978
"Rex sole","231-119",10.4,6.4,0.44
"Rex sole","231-120",10.4,6.5,5.618
"Rex sole","231-132",12,5.6,6.62
"Rex sole","231-134",13.25,6.3,43.959
"Rex sole","231-136",11.9,5.5,301.049
"Rex sole","231-143",11.35,6.35,59.928
"Rex sole","231-144",10,5.8,22.04
"Rex sole","231-146",14.4,5.8,1.284
"Rex sole","231-148",11.1,4.8,8.75
"Rex sole","231-149",10.3333333333333,5.16666666666667,9.25
"Rex sole","231-150",12.3,6.4,7.78
"Rex sole","231-152",12.1,6,12.65
"Rex sole","231-155",10.8,5.4,0.94
"Rex sole","232-118",10.3333333333333,5.8,24.15
"Rex sole","232-119",12.4,7.1,0.41
"Rex sole","232-121",10.8,5.7,2.34
"Rex sole","232-131",10.9,5.5,0.438
"Rex sole","232-132",11.3,5.95,91.62
"Rex sole","232-133",12.2,5.9,22
"Rex sole","232-134",13.3,5.8,55.8
"Rex sole","232-135",10.2,5,83.94
"Rex sole","232-136",11.25,5.65,66.704
"Rex sole","232-143",10.8,5.4,7.01
"Rex sole","232-144",11.45,5.65,57.376
"Rex sole","232-145",13.2,5.4,16.783
"Rex sole","232-147",10.8,5.6,10.06
"Rex sole","232-148",15.2,5.7,15.649
"Rex sole","232-149",11.2,5.85,7.76
"Rex sole","232-151",12,5.325,26.466
"Rex sole","232-152",12.65,5.91666666666667,47.202
"Rex sole","232-153",11.8,5.9,1.94
"Rex sole","232-154",12.2,5.9,10.1
"Rex sole","232-155",14,5.7,13.608
"Rex sole","232-156",12.975,5.875,47.21
"Rex sole","233-116",12.05,4.5,30.005
"Rex sole","233-117",12.3,5.5,31.186
"Rex sole","233-118",10.3,5.8,0.392
"Rex sole","233-120",8.7,6.2,0.535
"Rex sole","233-123",9.95,6.2,1.62
"Rex sole","233-133",10.9,5.65,150.49
"Rex sole","233-134",12.75,5.8,108.99
"Rex sole","233-136",11.9,6.6,14.18
"Rex sole","233-143",11.8,5.3,1.6
"Rex sole","233-144",15.4,5.8,37.26
"Rex sole","233-145",9.5,5.65,10.46
"Rex sole","233-146",12.3,4.9,1.086
"Rex sole","233-147",12.9,5.5,17.429
"Rex sole","233-148",11.3,5.4,8.42
"Rex sole","233-150",10.3,5.7,4.36
"Rex sole","233-151",9,5.4,3.436
"Rex sole","233-152",11.425,5.7,20.812
"Rex sole","233-153",12,5.3,14.86
"Rex sole","233-156",11.825,5.625,29.774
"Rex sole","233-162",9.85,6.15,6.222
"Rex sole","234-118",10.15,5.3,25.074
"Rex sole","234-122",10.4,4.9,0.95
"Rex sole","234-132",11.2,6.4,4.16
"Rex sole","234-133",11.9,5.5,90.038
"Rex sole","234-135",10.75,5.8,91.75
"Rex sole","234-136",9.4,5.7,40.85
"Rex sole","234-144",8.9,5.3,37.6
"Rex sole","234-145",9.9,5.5,31.838
"Rex sole","234-146",12.6,6.2,3.08
"Rex sole","234-148",13.3,5.66,50.718
"Rex sole","234-149",14.8,5.7,11.62
"Rex sole","235-118",10.6,4.23333333333333,6.968
"Rex sole","235-119",13.6,4.5,24.948
"Rex sole","235-123",10.1,6.25,5.75
"Rex sole","235-124",11.35,6.45,7.41
"Rex sole","235-132",10.55,5.95,49.081
"Rex sole","235-133",10.5,5.6,6.3
"Rex sole","235-134",12.15,5.8,103.363
"Rex sole","235-137",9.7,6.1,0.428
"Rex sole","235-144",11.7,6.3,42.94
"Rex sole","235-145",11.8,6.2,1.88
"Rex sole","235-146",8.5,5.7,1.074
"Rex sole","235-149",12.8,5.9,21.93
"Rex sole","235-152",11.2666666666667,5.6,7.868
"Rex sole","235-165",13.6,5.5,1.902
"Rex sole","235-166",13.8666666666667,6.4,6.856
"Rex sole","236-118",12.9,4,1.52
"Rex sole","236-119",10.95,4.45,46.26
"Rex sole","236-120",12.525,5.25,18.724
"Rex sole","236-121",11.3,5.3,33.06
"Rex sole","236-123",11.5,6.2,2.062
"Rex sole","236-124",12.6,6,0.95
"Rex sole","236-130",13.2,6.1,28.472
"Rex sole","236-131",8.5,5.6,6.43
"Rex sole","236-132",10.4,5.73333333333333,105.1
"Rex sole","236-134",10.15,5.4,181.5
"Rex sole","236-144",8.5,5.2,14.92
"Rex sole","236-145",11.4,5.3,18.17
"Rex sole","236-148",9.7,5.4,3.36
"Rex sole","236-149",11.9666666666667,5.9,23.07
"Rex sole","236-150",10.9,5.75,12.839
"Rex sole","236-151",14.7,5.7,4.25
"Rex sole","236-158",13.8,6.6,1.74
"Rex sole","236-161",11.55,5.75,12.708
"Rex sole","236-162",12.225,6.275,10.224
"Rex sole","236-166",14.95,6.25,3.714
"Rex sole","237-119",10.65,4.45,12.44
"Rex sole","237-121",11.6,5,14.53
"Rex sole","237-122",11.7666666666667,5.43333333333333,131.68
"Rex sole","237-123",12.4,5.8,5.81
"Rex sole","237-124",10.8,5.9,0.404
"Rex sole","237-127",11.55,6.45,6.301
"Rex sole","237-129",9.6,5.6,0.404
"Rex sole","237-130",10.5,5.2,19.09
"Rex sole","237-133",10.7,5.1,68.95
"Rex sole","237-135",10.6,5.1,15.04
"Rex sole","237-145",11.7,5.9,126.284
"Rex sole","237-146",12.9666666666667,5.76666666666667,4.566
"Rex sole","237-147",11.2666666666667,5.33333333333333,49.82
"Rex sole","237-148",10.9,5.5,8.606
"Rex sole","237-150",12.25,5.65,6.538
"Rex sole","237-152",11.9,5.4,1.034
"Rex sole","237-158",11.55,5.7,22.422
"Rex sole","237-159",9.4,5.6,1.52
"Rex sole","237-163",11,6.6,8.62
"Rex sole","237-164",12.9666666666667,6.1,10.67
"Rex sole","238-119",11.6666666666667,4.1,12.8
"Rex sole","238-122",12.3,5.35,17.65
"Rex sole","238-123",10.3,5.15,30.08
"Rex sole","238-124",11.975,5.25,45.172
"Rex sole","238-130",11.8,5.43333333333333,61.74
"Rex sole","238-132",13.1,5.3,129.113
"Rex sole","238-133",10.45,5.45,89.646
"Rex sole","238-134",11.7,4.9,8.16
"Rex sole","238-145",8.4,5.6,43.94
"Rex sole","238-146",11.4,5.4,72.252
"Rex sole","238-147",12.9,5.5,97.114
"Rex sole","238-149",13.6333333333333,5.93333333333333,24.487
"Rex sole","238-150",12.9,5.66666666666667,15.926
"Rex sole","238-152",12.475,5.875,56.854
"Rex sole","238-153",9.6,5.5,29.6
"Rex sole","238-155",14.3,5.6,2.17
"Rex sole","238-156",10.4,4.9,6.56
"Rex sole","238-157",8.8,5.6,7.64
"Rex sole","238-158",12.5,5.8,4.6
"Rex sole","239-120",11.9,4.3,13.18
"Rex sole","239-121",10,4.9,5.48
"Rex sole","239-122",10.825,4.625,65.41
"Rex sole","239-123",12.4333333333333,5.35,47.76
"Rex sole","239-125",11.1,5.33333333333333,47.09
"Rex sole","239-128",9,5.7,1.144
"Rex sole","239-129",10.2666666666667,5.53333333333333,51.18
"Rex sole","239-130",11.525,5.275,69.928
"Rex sole","239-131",11.8,5.1,77.312
"Rex sole","239-132",11,5.35,156.286
"Rex sole","239-133",12.9,5.1,17.7
"Rex sole","239-144",9.9,5.1,42.006
"Rex sole","239-145",11.175,5.4,79.788
"Rex sole","239-146",10.5,4.8,18.072
"Rex sole","239-147",11,5.3,3.68
"Rex sole","239-151",12,5.4,21.716
"Rex sole","239-152",12.8,5.5,44.452
"Rex sole","239-156",12.2,5.4,0.74
"Rex sole","239-157",9.9,5.6,10.2
"Rex sole","239-158",13.1,5.9,54.742
"Rex sole","239-159",13.4,5.6,3.856
"Rex sole","24-15",6.7,4.9,11.88
"Rex sole","24-18",5.8,4.9,3.42
"Rex sole","240-121",11.4333333333333,4.33333333333333,9.778
"Rex sole","240-122",12.7333333333333,4.3,9.433
"Rex sole","240-123",11.9,4.53333333333333,29.496
"Rex sole","240-124",10.56,5.06,97.978
"Rex sole","240-125",11.675,5.35,43.206
"Rex sole","240-126",14.6,5.2,4.763
"Rex sole","240-127",14.2,5.6,0.227
"Rex sole","240-129",11.575,5.45,133.01
"Rex sole","240-130",10.9,5,20.224
"Rex sole","240-133",11.7,5.1,12.07
"Rex sole","240-141",9,7.1,0.56
"Rex sole","240-145",11.6,5.9,3.34
"Rex sole","240-146",12.7,5.66666666666667,3.9
"Rex sole","240-148",12.45,5.425,25.4
"Rex sole","240-150",12.85,5.65,7.912
"Rex sole","240-152",9.6,5.6,18.04
"Rex sole","240-155",10.5,5,2.42
"Rex sole","240-157",10.7,5.5,3.8
"Rex sole","240-162",13.9,6.3,7.257
"Rex sole","241-122",14.7,4.6,17.8
"Rex sole","241-124",11.8333333333333,4.91666666666667,55.988
"Rex sole","241-127",13,5.4,43.318
"Rex sole","241-131",10.7,4.9,34.01
"Rex sole","241-132",13.15,4.7,16.66
"Rex sole","241-144",10.625,5.625,116.358
"Rex sole","241-145",13.2,7,20.65
"Rex sole","241-148",11.7,5.45,16.92
"Rex sole","241-150",12.4,5.9,14.86
"Rex sole","241-151",13.8,5.9,4.954
"Rex sole","241-152",11.7,5.6,3.46
"Rex sole","242-123",11.45,4,1.68
"Rex sole","242-124",10.7333333333333,4.1,13.228
"Rex sole","242-130",11.6,4.8,80.72
"Rex sole","242-131",12.6,4.8,47.78
"Rex sole","242-133",11.9666666666667,4.86666666666667,73.56
"Rex sole","242-134",11.05,5.05,67.538
"Rex sole","242-135",11.4,5.16666666666667,80.74
"Rex sole","242-136",10.9333333333333,5.1,11.856
"Rex sole","242-142",13.5,7.5,2.14
"Rex sole","242-144",12.9,6.35,13.27
"Rex sole","242-146",12.4,5.86666666666667,18.73
"Rex sole","242-147",12.1333333333333,5.56666666666667,38.608
"Rex sole","242-148",15.4,5.6,18.58
"Rex sole","242-149",11.15,5.7,35.07
"Rex sole","242-150",11.8,5.4,13.109
"Rex sole","242-152",12.2,5.3,5.897
"Rex sole","242-153",12.7333333333333,5.3,10.522
"Rex sole","242-155",13.95,5.45,1.86
"Rex sole","242-156",12.9,5.7,1.361
"Rex sole","242-158",10.3,5.6,5.15
"Rex sole","242-159",12.7,5.6,2.82
"Rex sole","243-124",11.4,4.35,12.428
"Rex sole","243-125",11.25,4.45,18.79
"Rex sole","243-131",11.4333333333333,4.93333333333333,154.46
"Rex sole","243-132",12.3,4.7,73.348
"Rex sole","243-133",12.7,4.7,63.712
"Rex sole","243-135",12.5,4.8,1.324
"Rex sole","243-143",11.6333333333333,5.26666666666667,99.16
"Rex sole","243-144",12.2,5.9,29.93
"Rex sole","243-145",13.3,6.7,6.6
"Rex sole","243-146",12.9333333333333,5.5,63.28
"Rex sole","243-147",10.0666666666667,5.6,49.4
"Rex sole","243-149",10,5.4,7.88
"Rex sole","243-152",9.8,5.5,5.952
"Rex sole","243-155",15.7,5.4,0.278
"Rex sole","243-157",13.1,6.5,1.44
"Rex sole","243-158",12.85,5,17.502
"Rex sole","243-160",11.6,4.9,0.296
"Rex sole","243-161",11.9,4.9,1.06
"Rex sole","243-163",12.75,5.6,1.3
"Rex sole","243-166",12.7,6.2,3.48
"Rex sole","243-167",11.35,5.725,15.982
"Rex sole","243-168",13.2,5.6,7.06
"Rex sole","244-131",13.9,4.75,53.62
"Rex sole","244-134",11.3,4.8,28.98
"Rex sole","244-136",10.9,5.4,84.07
"Rex sole","244-144",12.2666666666667,5.6,74.958
"Rex sole","244-145",12.05,5.375,95.11
"Rex sole","244-146",13.7,5.5,18.846
"Rex sole","244-147",9.2,5.7,18.88
"Rex sole","244-148",13.8,5.6,12.47
"Rex sole","244-149",13.6,5.43333333333333,81.313
"Rex sole","244-152",14.2,5.3,30.808
"Rex sole","244-155",10.3,5.5,4.102
"Rex sole","244-156",12.5,5.5,20.865
"Rex sole","244-157",10.6,5.6,18.71
"Rex sole","244-159",14,5.9,2.268
"Rex sole","244-160",13.15,5.25,1.562
"Rex sole","244-161",12.35,5.35,2.258
"Rex sole","244-162",14.2,6.2,4.06
"Rex sole","244-164",13.1,5.7,1.54
"Rex sole","244-165",13.05,5.55,1.372
"Rex sole","244-167",13.4,5.45,6.787
"Rex sole","245-127",13.65,4.3,1.8
"Rex sole","245-129",12.6,5.2,25.92
"Rex sole","245-132",11.1,6.1,12.9
"Rex sole","245-133",13,5.7,0.46
"Rex sole","245-135",9.9,5,30.854
"Rex sole","245-136",9.6,5.3,40.3
"Rex sole","245-140",13.2,6.65,27.81
"Rex sole","245-141",12.6,5.55,97.47
"Rex sole","245-142",12.8,6.5,49.372
"Rex sole","245-143",9.9,5.5,6.2
"Rex sole","245-144",13.2333333333333,5.26666666666667,27.85
"Rex sole","245-145",11.55,6.1,35.27
"Rex sole","245-146",11.4333333333333,5.46666666666667,34.198
"Rex sole","245-147",11.7,5.8,55.04
"Rex sole","245-149",10.3,5.5,2.4
"Rex sole","245-150",14.6,5.6,4.9
"Rex sole","245-151",13.2,5.4,4.899
"Rex sole","245-152",13.7,5.2,8.36
"Rex sole","245-153",12.7,5.9,12.11
"Rex sole","245-154",12.65,5.3,6.026
"Rex sole","245-155",10.3,5.4,0.006
"Rex sole","245-158",13.85,5.6,23.97
"Rex sole","245-159",11.9,4.9,10.668
"Rex sole","245-160",11,5.7,0.762
"Rex sole","245-161",11.3,5.6,2.98
"Rex sole","245-162",13,5.9,0.04
"Rex sole","245-165",13.3333333333333,5.8,12.154
"Rex sole","246-128",12.45,4.15,19.732
"Rex sole","246-131",11.7,5.05,15.5
"Rex sole","246-134",10.9,4.8,62.596
"Rex sole","246-139",11.5,6.6,0.64
"Rex sole","246-140",11.8,6.6,44.4
"Rex sole","246-141",14.2,5.85,132.002
"Rex sole","246-143",12.55,6.15,43
"Rex sole","246-144",11.1,5.5,36.58
"Rex sole","246-145",12.6,5.05,10.192
"Rex sole","246-146",13.5,6.5,10.61
"Rex sole","246-148",11.7,5.6,10.68
"Rex sole","246-149",15.5,5.4,11.567
"Rex sole","246-150",16,5.1,7.938
"Rex sole","246-153",12.1,5.6,0.076
"Rex sole","246-158",10.2,5.6,24.006
"Rex sole","246-165",11.1,6.3,3.02
"Rex sole","246-169",13.1,5.95,19.57
"Rex sole","246-170",13.15,5.95,5.64
"Rex sole","246-172",13.1,6,1.81
"Rex sole","247-127",12.225,4,21.064
"Rex sole","247-128",13.8,4.13333333333333,9.84
"Rex sole","247-133",11.8,5.55,15.914
"Rex sole","247-134",11.25,5,29.74
"Rex sole","247-135",10.9,4.8,54.3
"Rex sole","247-136",11.3,5.55,16.77
"Rex sole","247-139",9.8,5.5,25.9
"Rex sole","247-140",14.6,6.5,13.7
"Rex sole","247-141",11.1333333333333,5.56666666666667,76.48
"Rex sole","247-142",12.5,5.3,37.12
"Rex sole","247-143",12.5,5.5,224.982
"Rex sole","247-144",10.85,5.7,58.873
"Rex sole","247-146",12.9,5.7,58.23
"Rex sole","247-147",12.55,5.5,70.18
"Rex sole","247-149",13.8,5.28,16.236
"Rex sole","247-150",12.9,5.1,11.21
"Rex sole","247-153",13.6666666666667,5.16666666666667,11.72
"Rex sole","247-154",13.2,5,0.09
"Rex sole","247-155",13.2,5.7,6.11
"Rex sole","247-157",12.65,5.6,15.618
"Rex sole","247-159",11.9,6.5,0.612
"Rex sole","247-164",12.7,6.6,0.136
"Rex sole","247-168",13.8,5.8,10.1
"Rex sole","247-169",14,5.8,21.76
"Rex sole","247-170",13.9,6.3,11.49
"Rex sole","247-171",13.05,5,5.604
"Rex sole","248-130",12.8,5.3,2.01
"Rex sole","248-131",11.4,5.4,1.99
"Rex sole","248-133",12.15,5.35,168.628
"Rex sole","248-134",10.55,4.9,120.411
"Rex sole","248-135",16.5,5.7,18.86
"Rex sole","248-139",12.3,5.3,50.23
"Rex sole","248-140",12.0666666666667,5.9,36.1
"Rex sole","248-141",11.3,4.9,0.702
"Rex sole","248-142",12.1,5,47.88
"Rex sole","248-143",13.35,5.85,85.61
"Rex sole","248-144",13.75,6.25,17.23
"Rex sole","248-145",12.8,5.1,54.02
"Rex sole","248-146",12.35,6.05,13.04
"Rex sole","248-147",12.85,5.525,400.852
"Rex sole","248-148",13.45,5.8,31.66
"Rex sole","248-149",13.9,5.3,0.49
"Rex sole","248-153",10.1,5.2,3.686
"Rex sole","248-155",14,5.3,0.778
"Rex sole","248-164",13.8,6.7,11.34
"Rex sole","248-165",11.9,6.9,1.86
"Rex sole","248-166",14.6,6.1,2.041
"Rex sole","248-167",15.1,5.3,5.443
"Rex sole","248-171",13.925,5.475,58.17
"Rex sole","248-172",13.3,5.2,10
"Rex sole","249-133",9.2,5.1,137.3
"Rex sole","249-134",11.1,4.9,140.9
"Rex sole","249-136",13.6,6.4,1.1
"Rex sole","249-138",12.4,5.7,1.68
"Rex sole","249-139",11.05,5.65,17.92
"Rex sole","249-140",11.6,5.5,28.63
"Rex sole","249-142",12.6,5.3,34.042
"Rex sole","249-143",9.5,5.8,1.936
"Rex sole","249-145",12.45,5.95,23.45
"Rex sole","249-146",12.9,5.05,104.05
"Rex sole","249-147",12,5.4,161.27
"Rex sole","249-148",13.075,5.4,74.324
"Rex sole","249-149",14.3,5.9,3.3
"Rex sole","249-150",12,5.33333333333333,12.654
"Rex sole","249-151",10.2,5.5,0.524
"Rex sole","249-152",10.3,5.2,0.76
"Rex sole","249-153",13.3,5.1,5.84
"Rex sole","249-155",12.4,5.3,6.804
"Rex sole","249-159",14,5.9,11.793
"Rex sole","249-161",15,5.5,14.969
"Rex sole","249-164",13,5.8,7.61
"Rex sole","249-165",10.8,5.8,17.2
"Rex sole","249-171",12.7,6,1.336
"Rex sole","249-173",11.1,5.9,9.74
"Rex sole","249-176",15.6,5.1,41.414
"Rex sole","25-16",6,5.05,97.46
"Rex sole","250-131",10.2,4.2,0.136
"Rex sole","250-135",11.8,5.6,7.2
"Rex sole","250-138",12.1,5.65,214.887
"Rex sole","250-139",12.3,5,3.82
"Rex sole","250-140",11.9,5.3,79.32
"Rex sole","250-141",12.0666666666667,5.8,127.451
"Rex sole","250-143",11.9,6.1,9.299
"Rex sole","250-145",12.7,5.1,27.798
"Rex sole","250-146",11.5333333333333,5.66666666666667,73.898
"Rex sole","250-148",11.8333333333333,5.33333333333333,40.868
"Rex sole","250-151",11.75,5.55,1.372
"Rex sole","250-154",14.3,5.1,1.032
"Rex sole","250-159",11.05,5.25,20.484
"Rex sole","250-163",12.3,6.1,33.206
"Rex sole","250-169",12.7,5.55,26.035
"Rex sole","250-170",11.2,5.7,3.684
"Rex sole","250-175",13.65,5.9,40.625
"Rex sole","251-130",12.0333333333333,4.03333333333333,12.5
"Rex sole","251-131",13,4,3.98
"Rex sole","251-139",12.1,5,39.76
"Rex sole","251-140",13.2,5.9,9.88
"Rex sole","251-141",11.375,5.775,102.094
"Rex sole","251-142",11.8,5,19.088
"Rex sole","251-143",12.2,5.6,3.3
"Rex sole","251-144",10.4,5.7,17.5
"Rex sole","251-145",11,6.2,16.944
"Rex sole","251-147",12,4.9,18.07
"Rex sole","251-148",11.8,5,70.558
"Rex sole","251-149",11.2,5.8,29.7
"Rex sole","251-152",14.05,5.45,1.552
"Rex sole","251-153",12.45,5.4,2.58
"Rex sole","251-154",12.6,5.45,5.958
"Rex sole","251-155",13.4,5.4,0.388
"Rex sole","251-158",13.2,4.8,11.4
"Rex sole","251-167",11.5,5.5,12.1
"Rex sole","251-169",12.5,5.5,2.926
"Rex sole","251-171",14.5,5.6,5.897
"Rex sole","252-135",11.5,5.3,1.48
"Rex sole","252-136",13.5,6.5,0.156
"Rex sole","252-140",12.6,5.9,73.04
"Rex sole","252-141",12,6,27.4
"Rex sole","252-142",12.9,5.9,17.51
